Subdistrict;Month;PopDensity;Rainfall;RainfallLag1;RainfallLag2;RainfallLag3;TempAvg;HumRev;WindSpeed;AtmPress;BuiltArea;Crops;Water;Trees;FloodedVegetation;DengueIncidence
Playen;May-17;559;116,02;210,94;174,02;374,41;25,90;85,88;4,06;99,23;3226,88;1046,42;59,69;1688,35;0,02;0
Playen;Jun-17;559;116,02;116,02;210,94;174,02;25,42;86,44;3,93;99,29;3252,07;1036,71;61,90;1651,96;0,02;1
Playen;Jul-17;558;15,82;116,02;116,02;210,94;24,37;85,31;4,47;99,38;3277,83;1029,10;63,74;1613,67;0,02;0
Playen;Aug-17;558;0;15,82;116,02;116,02;24,76;78,56;4,81;99,34;3304,00;1023,46;65,20;1574,14;0,01;1
Playen;Sep-17;558;79,1;0;15,82;116,02;25,91;75,19;4,50;99,33;3330,46;1019,64;66,28;1534,01;0,01;0
Playen;Oct-17;559;263,67;79,1;0;15,82;25,95;83,25;4,02;99,21;3357,05;1017,52;66,99;1493,84;0,01;0
Playen;Nov-17;559;290,04;263,67;79,1;0;26,11;85,81;2,87;98,99;3383,62;1016,99;67,36;1454,15;0,01;2
Playen;Dec-17;559;232,03;290,04;263,67;79,1;25,98;86,62;3,34;99,09;3410,02;1017,96;67,40;1415,41;0,00;1
Playen;Jan-18;560;284,77;232,03;290,04;263,67;25,92;87,44;3,95;98,94;3436,08;1020,31;67,15;1378,03;0,00;4
Playen;Feb-18;560;495,7;284,77;232,03;290,04;25,77;87,19;3,14;99,17;3461,60;1023,91;66,65;1342,54;0,00;2
Playen;Mar-18;561;232,03;495,7;284,77;232,03;26,30;84,75;2,36;99,10;3486,20;1028,42;65,94;1309,94;0,00;0
Playen;Apr-18;561;189,84;232,03;495,7;284,77;26,80;85,00;3,17;99,12;3509,43;1033,43;65,10;1281,31;0,00;1
Playen;May-18;562;10,55;189,84;232,03;495,7;25,91;84,50;4,16;99,22;3530,87;1038,54;64,19;1257,60;0,00;1
Playen;Jun-18;563;52,73;10,55;189,84;232,03;25,27;83,12;4,17;99,33;3550,05;1043,33;63,25;1239,77;0,00;1
Playen;Jul-18;564;0;52,73;10,55;189,84;24,06;80,50;4,34;99,33;3566,52;1047,39;62,34;1228,73;0,00;1
Playen;Aug-18;565;0;0;52,73;10,55;24,79;73,25;4,77;99,39;3579,82;1050,27;61,51;1225,49;0,00;1
Playen;Sep-18;566;5,27;0;0;52,73;26,08;71,25;4,74;99,36;3589,50;1051,57;60,81;1231,16;0,00;1
Playen;Oct-18;567;47,46;5,27;0;0;26,80;72,69;4,52;99,32;3595,09;1050,85;60,28;1247,06;0,00;0
Playen;Nov-18;569;221,48;47,46;5,27;0;26,50;82,25;3,59;99,22;3596,17;1047,70;59,98;1274,80;0,00;0
Playen;Dec-18;570;358,59;221,48;47,46;5,27;26,08;85,81;3,45;99,14;3592,31;1041,72;59,95;1316,42;0,00;1
Playen;Jan-19;578;416,6;358,59;221,48;47,46;26,57;86,00;3,12;99,15;3583,10;1032,56;60,23;1374,55;0,00;3
Playen;Feb-19;579;305,86;416,6;358,59;221,48;26,63;85,19;2,50;99,28;3568,38;1020,15;60,87;1451,85;0,00;5
Playen;Mar-19;580;226,76;305,86;416,6;358,59;26,15;86,56;2,64;99,22;3548,87;1005,45;61,82;1548,60;0,00;2
Playen;Apr-19;581;242,58;226,76;305,86;416,6;26,82;85,56;3,22;99,14;3525,53;989,65;63,05;1664,34;0,00;11
Playen;May-19;582;63,28;242,58;226,76;305,86;25,86;85,31;4,29;99,28;3499,28;973,89;64,48;1798,27;0,00;5
Playen;Jun-19;583;0;63,28;242,58;226,76;24,43;84,06;4,09;99,32;3471,05;959,21;66,08;1948,98;0,00;0
Playen;Jul-19;583;0;0;63,28;242,58;24,31;79,56;4,58;99,39;3441,74;946,62;67,76;2114,12;0,00;9
Playen;Aug-19;584;0;0;0;63,28;24,76;73,88;4,81;99,42;3412,21;937,05;69,48;2290,07;0,00;4
Playen;Sep-19;584;21,09;0;0;0;25,52;71,69;4,99;99,46;3383,31;931,45;71,15;2471,69;0,00;1
Playen;Oct-19;584;5,27;21,09;0;0;26,80;71,44;4,25;99,27;3355,84;930,76;72,69;2652,12;0,00;3
Playen;Nov-19;584;36,91;5,27;21,09;0;27,62;71,81;3,92;99,21;3330,60;936,00;74,00;2822,78;0,00;10
Playen;Dec-19;583;316,41;36,91;5,27;21,09;27,46;80,94;2,16;99,12;3308,36;948,30;75,01;2973,54;0,00;3
Playen;Jan-20;576;305,86;316,41;36,91;5,27;26,86;84,69;2,87;99,14;3289,85;969,00;75,62;3093,23;0,00;17
Playen;Feb-20;576;353,32;305,86;316,41;36,91;26,72;86,19;2,62;99,21;3275,57;999,24;75,76;3172,79;0,00;36
Playen;Mar-20;576;326,95;353,32;305,86;316,41;26,92;86,62;2,53;99,14;3264,97;1038,42;75,48;3213,61;0,00;38
Playen;Apr-20;575;237,3;326,95;353,32;305,86;27,22;84,56;2,77;99,17;3257,25;1085,41;74,87;3221,21;0,00;15
Playen;May-20;575;353,32;237,3;326,95;353,32;26,77;86,75;3,62;99,16;3251,65;1138,94;74,01;3202,36;0,00;6
Playen;Jun-20;575;100,2;353,32;237,3;326,95;25,78;85,56;4,34;99,22;3247,39;1197,47;72,98;3164,44;0,00;2
Playen;Jul-20;575;68,55;100,2;353,32;237,3;24,72;84,88;4,48;99,21;3243,73;1259,08;71,87;3114,97;0,00;1
Playen;Aug-20;576;47,46;68,55;100,2;353,32;25,04;82,25;4,46;99,25;3239,91;1321,40;70,76;3061,18;0,00;2
Playen;Sep-20;576;94,92;47,46;68,55;100,2;25,96;78,88;4,56;99,25;3235,19;1381,57;69,71;3009,93;0,00;1
Playen;Oct-20;576;258,4;94,92;47,46;68,55;26,15;82,69;4,26;99,14;3228,81;1436,28;68,79;2967,61;0,00;0
Playen;Nov-20;577;253,12;258,4;94,92;47,46;26,56;85,81;3,41;99,12;3220,05;1481,84;68,08;2940,30;0,00;0
Playen;Dec-20;578;442,97;253,12;258,4;94,92;25,79;86,94;3,13;99,01;3208,18;1514,36;67,63;2934,02;0,00;3
Playen;Jan-21;;;;;;;;;;;;;;;
Playen;Feb-21;;;;;;;;;;;;;;;
Playen;Mar-21;;;;;;;;;;;;;;;
Playen;Apr-21;;;;;;;;;;;;;;;
Playen;May-21;;;;;;;;;;;;;;;
Playen;Jun-21;;;;;;;;;;;;;;;
Playen;Jul-21;;;;;;;;;;;;;;;
Playen;Aug-21;;;;;;;;;;;;;;;
Playen;Sep-21;;;;;;;;;;;;;;;
Playen;Oct-21;;;;;;;;;;;;;;;
Playen;Nov-21;;;;;;;;;;;;;;;
Playen;Dec-21;;;;;;;;;;;;;;;
Playen;Jan-22;;;;;;;;;;;;;;;
Playen;Feb-22;;;;;;;;;;;;;;;
Playen;Mar-22;;;;;;;;;;;;;;;
Playen;Apr-22;;;;;;;;;;;;;;;
Playen;May-22;;;;;;;;;;;;;;;
Playen;Jun-22;;;;;;;;;;;;;;;
Playen;Jul-22;;;;;;;;;;;;;;;
Playen;Aug-22;;;;;;;;;;;;;;;
Playen;Sep-22;;;;;;;;;;;;;;;
Playen;Oct-22;;;;;;;;;;;;;;;
Playen;Nov-22;;;;;;;;;;;;;;;
Playen;Dec-22;;;;;;;;;;;;;;;
Ponjong;Jan-17;518;300,59;237,3;279,49;305,86;25,97;87,19;3,14;99,07;2151,89;4258,22;5,04;1446,08;0,00;7
Ponjong;Feb-17;517;374,41;300,59;237,3;279,49;25,84;87,06;3,42;99,16;2189,07;4321,83;5,07;1386,92;0,00;0
Ponjong;Mar-17;516;174,02;374,41;300,59;237,3;26,33;85,12;2,70;99,17;2225,23;4382,70;5,11;1326,70;0,00;1
Ponjong;Apr-17;515;210,94;174,02;374,41;300,59;26,35;84,88;2,71;99,20;2260,34;4440,62;5,14;1266,30;0,00;1
Ponjong;May-17;515;116,02;210,94;174,02;374,41;25,90;85,88;4,06;99,23;2294,34;4495,39;5,17;1206,55;0,00;1
Ponjong;Jun-17;514;116,02;116,02;210,94;174,02;25,42;86,44;3,93;99,29;2327,19;4546,82;5,20;1148,11;0,00;2
Ponjong;Jul-17;514;15,82;116,02;116,02;210,94;24,37;85,31;4,47;99,38;2358,84;4594,71;5,22;1091,54;0,00;0
Ponjong;Aug-17;514;0;15,82;116,02;116,02;24,76;78,56;4,81;99,34;2389,26;4638,87;5,25;1037,32;0,00;0
Ponjong;Sep-17;514;79,1;0;15,82;116,02;25,91;75,19;4,50;99,33;2418,39;4679,13;5,27;985,80;0,00;0
Ponjong;Oct-17;514;263,67;79,1;0;15,82;25,95;83,25;4,02;99,21;2446,22;4715,30;5,29;937,26;0,00;1
Ponjong;Nov-17;514;290,04;263,67;79,1;0;26,11;85,81;2,87;98,99;2472,71;4747,24;5,31;891,91;0,00;3
Ponjong;Dec-17;514;232,03;290,04;263,67;79,1;25,98;86,62;3,34;99,09;2497,83;4774,77;5,32;849,88;0,00;2
Ponjong;Jan-18;515;284,77;232,03;290,04;263,67;25,92;87,44;3,95;98,94;2521,55;4797,76;5,33;811,26;0,00;2
Ponjong;Feb-18;515;495,7;284,77;232,03;290,04;25,77;87,19;3,14;99,17;2543,84;4815,75;5,34;776,24;0,00;2
Ponjong;Mar-18;516;232,03;495,7;284,77;232,03;26,30;84,75;2,36;99,10;2564,61;4826,97;5,34;745,45;0,00;2
Ponjong;Apr-18;517;189,84;232,03;495,7;284,77;26,80;85,00;3,17;99,12;2583,75;4829,34;5,34;719,52;0,00;2
Ponjong;May-18;518;10,55;189,84;232,03;495,7;25,91;84,50;4,16;99,22;2601,15;4820,83;5,32;699,03;0,00;1
Ponjong;Jun-18;519;52,73;10,55;189,84;232,03;25,27;83,12;4,17;99,33;2616,73;4799,46;5,30;684,55;0,00;0
Ponjong;Jul-18;520;0;52,73;10,55;189,84;24,06;80,50;4,34;99,33;2630,36;4763,41;5,26;676,68;0,00;1
Ponjong;Aug-18;521;0;0;52,73;10,55;24,79;73,25;4,77;99,39;2641,97;4711,02;5,21;676,18;0,00;2
Ponjong;Sep-18;523;5,27;0;0;52,73;26,08;71,25;4,74;99,36;2651,45;4640,89;5,15;684,01;0,00;4
Ponjong;Oct-18;524;47,46;5,27;0;0;26,80;72,69;4,52;99,32;2658,72;4551,90;5,07;701,46;0,00;3
Ponjong;Nov-18;526;221,48;47,46;5,27;0;26,50;82,25;3,59;99,22;2663,69;4443,32;4,97;730,31;0,00;7
Ponjong;Dec-18;528;358,59;221,48;47,46;5,27;26,08;85,81;3,45;99,14;2666,28;4314,82;4,85;773,04;0,00;1
Ponjong;Jan-19;540;416,6;358,59;221,48;47,46;26,57;86,00;3,12;99,15;2666,41;4166,53;4,71;833,10;0,00;9
Ponjong;Feb-19;542;305,86;416,6;358,59;221,48;26,63;85,19;2,50;99,28;2664,10;4000,45;4,55;914,67;0,00;7
Ponjong;Mar-19;543;226,76;305,86;416,6;358,59;26,15;86,56;2,64;99,22;2659,66;3824,01;4,39;1020,28;0,00;10
Ponjong;Apr-19;544;242,58;226,76;305,86;416,6;26,82;85,56;3,22;99,14;2653,48;3645,07;4,22;1152,21;0,00;5
Ponjong;May-19;544;63,28;242,58;226,76;305,86;25,86;85,31;4,29;99,28;2645,95;3470,35;4,05;1312,71;0,00;6
Ponjong;Jun-19;545;0;63,28;242,58;226,76;24,43;84,06;4,09;99,32;2637,46;3305,37;3,88;1503,48;0,00;4
Ponjong;Jul-19;545;0;0;63,28;242,58;24,31;79,56;4,58;99,39;2628,39;3154,64;3,73;1724,97;0,00;6
Ponjong;Aug-19;545;0;0;0;63,28;24,76;73,88;4,81;99,42;2619,14;3021,78;3,59;1975,57;0,00;5
Ponjong;Sep-19;544;21,09;0;0;0;25,52;71,69;4,99;99,46;2610,06;2909,78;3,48;2250,59;0,00;3
Ponjong;Oct-19;543;5,27;21,09;0;0;26,80;71,44;4,25;99,27;2601,55;2821,28;3,38;2541,35;0,00;8
Ponjong;Nov-19;542;36,91;5,27;21,09;0;27,62;71,81;3,92;99,21;2593,96;2758,80;3,31;2834,42;0,00;6
Ponjong;Dec-19;540;316,41;36,91;5,27;21,09;27,46;80,94;2,16;99,12;2587,65;2725,12;3,28;3111,47;0,00;11
Ponjong;Jan-20;526;305,86;316,41;36,91;5,27;26,86;84,69;2,87;99,14;2582,99;2723,60;3,27;3349,92;0,00;4
Ponjong;Feb-20;524;353,32;305,86;316,41;36,91;26,72;86,19;2,62;99,21;2580,20;2756,67;3,30;3528,83;0,00;8
Ponjong;Mar-20;523;326,95;353,32;305,86;316,41;26,92;86,62;2,53;99,14;2578,95;2820,07;3,37;3644,77;0,00;14
Ponjong;Apr-20;522;237,3;326,95;353,32;305,86;27,22;84,56;2,77;99,17;2578,79;2908,08;3,48;3703,04;0,00;10
Ponjong;May-20;521;353,32;237,3;326,95;353,32;26,77;86,75;3,62;99,16;2579,24;3014,86;3,62;3712,77;0,00;0
Ponjong;Jun-20;520;100,2;353,32;237,3;326,95;25,78;85,56;4,34;99,22;2579,86;3133,86;3,80;3685,49;0,00;4
Ponjong;Jul-20;519;68,55;100,2;353,32;237,3;24,72;84,88;4,48;99,21;2580,18;3257,49;4,03;3633,74;0,00;2
Ponjong;Aug-20;519;47,46;68,55;100,2;353,32;25,04;82,25;4,46;99,25;2579,75;3376,91;4,30;3570,09;0,00;1
Ponjong;Sep-20;519;94,92;47,46;68,55;100,2;25,96;78,88;4,56;99,25;2578,10;3481,98;4,62;3506,51;0,00;4
Ponjong;Oct-20;519;258,4;94,92;47,46;68,55;26,15;82,69;4,26;99,14;2574,78;3561,59;4,99;3454,19;0,00;0
Ponjong;Nov-20;519;253,12;258,4;94,92;47,46;26,56;85,81;3,41;99,12;2569,34;3604,23;5,42;3423,73;0,00;1
Ponjong;Dec-20;520;442,97;253,12;258,4;94,92;25,79;86,94;3,13;99,01;2561,34;3598,91;5,92;3425,60;0,00;1
Ponjong;Jan-21;;;;;;;;;;;;;;;
Ponjong;Feb-21;;;;;;;;;;;;;;;
Ponjong;Mar-21;;;;;;;;;;;;;;;
Ponjong;Apr-21;;;;;;;;;;;;;;;
Ponjong;May-21;;;;;;;;;;;;;;;
Ponjong;Jun-21;;;;;;;;;;;;;;;
Ponjong;Jul-21;;;;;;;;;;;;;;;
Ponjong;Aug-21;;;;;;;;;;;;;;;
Ponjong;Sep-21;;;;;;;;;;;;;;;
Ponjong;Oct-21;;;;;;;;;;;;;;;
Ponjong;Nov-21;;;;;;;;;;;;;;;
Ponjong;Dec-21;;;;;;;;;;;;;;;
Ponjong;Jan-22;;;;;;;;;;;;;;;
Ponjong;Feb-22;;;;;;;;;;;;;;;
Ponjong;Mar-22;;;;;;;;;;;;;;;
Ponjong;Apr-22;;;;;;;;;;;;;;;
Ponjong;May-22;;;;;;;;;;;;;;;
Ponjong;Jun-22;;;;;;;;;;;;;;;
Ponjong;Jul-22;;;;;;;;;;;;;;;
Ponjong;Aug-22;;;;;;;;;;;;;;;
Ponjong;Sep-22;;;;;;;;;;;;;;;
Ponjong;Oct-22;;;;;;;;;;;;;;;
Ponjong;Nov-22;;;;;;;;;;;;;;;
Ponjong;Dec-22;;;;;;;;;;;;;;;
Purwosari;Jan-17;289;300,59;237,3;279,49;305,86;25,97;87,19;3,14;99,07;594,56;878,69;14,70;3306,02;0,15;0
Purwosari;Feb-17;289;374,41;300,59;237,3;279,49;25,84;87,06;3,42;99,16;601,05;922,37;14,54;3198,08;0,13;0
Purwosari;Mar-17;290;174,02;374,41;300,59;237,3;26,33;85,12;2,70;99,17;608,52;965,60;14,38;3066,51;0,11;0
Purwosari;Apr-17;290;210,94;174,02;374,41;300,59;26,35;84,88;2,71;99,20;616,92;1008,15;14,23;2916,99;0,09;0
Purwosari;May-17;291;116,02;210,94;174,02;374,41;25,90;85,88;4,06;99,23;626,18;1049,80;14,08;2755,05;0,07;0
Purwosari;Jun-17;291;116,02;116,02;210,94;174,02;25,42;86,44;3,93;99,29;636,26;1090,31;13,94;2585,80;0,06;0
Purwosari;Jul-17;291;15,82;116,02;116,02;210,94;24,37;85,31;4,47;99,38;647,09;1129,46;13,80;2413,77;0,04;0
Purwosari;Aug-17;292;0;15,82;116,02;116,02;24,76;78,56;4,81;99,34;658,59;1167,03;13,66;2242,86;0,03;0
Purwosari;Sep-17;292;79,1;0;15,82;116,02;25,91;75,19;4,50;99,33;670,71;1202,80;13,53;2076,25;0,02;0
Purwosari;Oct-17;292;263,67;79,1;0;15,82;25,95;83,25;4,02;99,21;683,35;1236,58;13,40;1916,43;0,02;0
Purwosari;Nov-17;293;290,04;263,67;79,1;0;26,11;85,81;2,87;98,99;696,44;1268,17;13,27;1765,27;0,01;0
Purwosari;Dec-17;293;232,03;290,04;263,67;79,1;25,98;86,62;3,34;99,09;709,90;1297,40;13,15;1624,06;0,00;4
Purwosari;Jan-18;293;284,77;232,03;290,04;263,67;25,92;87,44;3,95;98,94;723,61;1324,11;13,04;1493,58;0,00;0
Purwosari;Feb-18;293;495,7;284,77;232,03;290,04;25,77;87,19;3,14;99,17;737,45;1348,05;12,93;1374,53;0,00;0
Purwosari;Mar-18;294;232,03;495,7;284,77;232,03;26,30;84,75;2,36;99,10;751,18;1368,53;12,83;1268,29;0,00;0
Purwosari;Apr-18;294;189,84;232,03;495,7;284,77;26,80;85,00;3,17;99,12;764,51;1384,77;12,73;1175,84;0,00;0
Purwosari;May-18;294;10,55;189,84;232,03;495,7;25,91;84,50;4,16;99,22;777,13;1395,96;12,65;1097,68;0,00;0
Purwosari;Jun-18;294;52,73;10,55;189,84;232,03;25,27;83,12;4,17;99,33;788,72;1401,34;12,58;1034,04;0,00;0
Purwosari;Jul-18;294;0;52,73;10,55;189,84;24,06;80,50;4,34;99,33;798,95;1400,21;12,52;985,05;0,00;0
Purwosari;Aug-18;294;0;0;52,73;10,55;24,79;73,25;4,77;99,39;807,47;1391,94;12,48;950,99;0,00;0
Purwosari;Sep-18;294;5,27;0;0;52,73;26,08;71,25;4,74;99,36;813,93;1376,05;12,46;932,45;0,00;0
Purwosari;Oct-18;294;47,46;5,27;0;0;26,80;72,69;4,52;99,32;817,99;1352,17;12,45;930,53;0,00;0
Purwosari;Nov-18;294;221,48;47,46;5,27;0;26,50;82,25;3,59;99,22;819,33;1320,13;12,47;947,17;0,00;0
Purwosari;Dec-18;294;358,59;221,48;47,46;5,27;26,08;85,81;3,45;99,14;817,64;1279,95;12,51;985,47;0,00;0
Purwosari;Jan-19;295;416,6;358,59;221,48;47,46;26,57;86,00;3,12;99,15;812,66;1231,85;12,58;1050,31;0,00;0
Purwosari;Feb-19;295;305,86;416,6;358,59;221,48;26,63;85,19;2,50;99,28;804,29;1176,77;12,68;1147,89;0,00;0
Purwosari;Mar-19;295;226,76;305,86;416,6;358,59;26,15;86,56;2,64;99,22;793,03;1117,57;12,79;1282,26;0,00;0
Purwosari;Apr-19;295;242,58;226,76;305,86;416,6;26,82;85,56;3,22;99,14;779,54;1057,21;12,92;1457,64;0,00;5
Purwosari;May-19;295;63,28;242,58;226,76;305,86;25,86;85,31;4,29;99,28;764,43;998,17;13,06;1678,92;0,00;0
Purwosari;Jun-19;294;0;63,28;242,58;226,76;24,43;84,06;4,09;99,32;748,32;942,44;13,21;1950,87;0,00;0
Purwosari;Jul-19;294;0;0;63,28;242,58;24,31;79,56;4,58;99,39;731,77;891,60;13,34;2276,97;0,00;0
Purwosari;Aug-19;294;0;0;0;63,28;24,76;73,88;4,81;99,42;715,30;846,86;13,46;2657,82;0,00;0
Purwosari;Sep-19;293;21,09;0;0;0;25,52;71,69;4,99;99,46;699,40;809,14;13,56;3089,20;0,00;0
Purwosari;Oct-19;293;5,27;21,09;0;0;26,80;71,44;4,25;99,27;684,49;779,24;13,63;3559,85;0,00;0
Purwosari;Nov-19;293;36,91;5,27;21,09;0;27,62;71,81;3,92;99,21;670,98;757,88;13,66;4049,43;0,00;0
Purwosari;Dec-19;292;316,41;36,91;5,27;21,09;27,46;80,94;2,16;99,12;659,24;745,89;13,65;4527,36;0,00;0
Purwosari;Jan-20;289;305,86;316,41;36,91;5,27;26,86;84,69;2,87;99,14;649,62;744,29;13,58;4953,33;0,00;0
Purwosari;Feb-20;289;353,32;305,86;316,41;36,91;26,72;86,19;2,62;99,21;642,34;753,86;13,46;5286,89;0,00;1
Purwosari;Mar-20;288;326,95;353,32;305,86;316,41;26,92;86,62;2,53;99,14;637,12;773,19;13,29;5515,13;0,00;3
Purwosari;Apr-20;288;237,3;326,95;353,32;305,86;27,22;84,56;2,77;99,17;633,61;800,46;13,10;5640,28;0,00;1
Purwosari;May-20;288;353,32;237,3;326,95;353,32;26,77;86,75;3,62;99,16;631,47;833,76;12,89;5672,48;0,00;1
Purwosari;Jun-20;288;100,2;353,32;237,3;326,95;25,78;85,56;4,34;99,22;630,36;870,96;12,70;5627,44;0,00;1
Purwosari;Jul-20;288;68,55;100,2;353,32;237,3;24,72;84,88;4,48;99,21;629,98;909,52;12,53;5523,98;0,00;0
Purwosari;Aug-20;288;47,46;68,55;100,2;353,32;25,04;82,25;4,46;99,25;630,00;946,41;12,40;5381,89;0,00;0
Purwosari;Sep-20;288;94,92;47,46;68,55;100,2;25,96;78,88;4,56;99,25;630,12;978,14;12,31;5220,31;0,00;0
Purwosari;Oct-20;288;258,4;94,92;47,46;68,55;26,15;82,69;4,26;99,14;630,02;1000,88;12,30;5056,79;0,00;0
Purwosari;Nov-20;288;253,12;258,4;94,92;47,46;26,56;85,81;3,41;99,12;629,39;1010,71;12,36;4906,91;0,00;0
Purwosari;Dec-20;288;442,97;253,12;258,4;94,92;25,79;86,94;3,13;99,01;627,93;1003,99;12,52;4784,48;0,00;0
Purwosari;Jan-21;;;;;;;;;;;;;;;
Purwosari;Feb-21;;;;;;;;;;;;;;;
Purwosari;Mar-21;;;;;;;;;;;;;;;
Purwosari;Apr-21;;;;;;;;;;;;;;;
Purwosari;May-21;;;;;;;;;;;;;;;
Purwosari;Jun-21;;;;;;;;;;;;;;;
Purwosari;Jul-21;;;;;;;;;;;;;;;
Purwosari;Aug-21;;;;;;;;;;;;;;;
Purwosari;Sep-21;;;;;;;;;;;;;;;
Purwosari;Oct-21;;;;;;;;;;;;;;;
Purwosari;Nov-21;;;;;;;;;;;;;;;
Purwosari;Dec-21;;;;;;;;;;;;;;;
Purwosari;Jan-22;;;;;;;;;;;;;;;
Purwosari;Feb-22;;;;;;;;;;;;;;;
Purwosari;Mar-22;;;;;;;;;;;;;;;
Purwosari;Apr-22;;;;;;;;;;;;;;;
Purwosari;May-22;;;;;;;;;;;;;;;
Purwosari;Jun-22;;;;;;;;;;;;;;;
Purwosari;Jul-22;;;;;;;;;;;;;;;
Purwosari;Aug-22;;;;;;;;;;;;;;;
Purwosari;Sep-22;;;;;;;;;;;;;;;
Purwosari;Oct-22;;;;;;;;;;;;;;;
Purwosari;Nov-22;;;;;;;;;;;;;;;
Purwosari;Dec-22;;;;;;;;;;;;;;;
Rongkop;Jan-17;348;300,59;237,3;279,49;305,86;25,97;87,19;3,14;99,07;599,71;4497,18;0,09;1313,69;0,00;0
Rongkop;Feb-17;348;374,41;300,59;237,3;279,49;25,84;87,06;3,42;99,16;623,55;4723,46;0,13;1077,27;0,00;0
Rongkop;Mar-17;348;174,02;374,41;300,59;237,3;26,33;85,12;2,70;99,17;647,00;4938,73;0,16;891,77;0,00;0
Rongkop;Apr-17;348;210,94;174,02;374,41;300,59;26,35;84,88;2,71;99,20;669,97;5141,35;0,18;745,27;0,00;0
Rongkop;May-17;348;116,02;210,94;174,02;374,41;25,90;85,88;4,06;99,23;692,37;5329,86;0,20;628,83;0,00;0
Rongkop;Jun-17;348;116,02;116,02;210,94;174,02;25,42;86,44;3,93;99,29;714,12;5503,05;0,21;535,73;0,00;0
Rongkop;Jul-17;348;15,82;116,02;116,02;210,94;24,37;85,31;4,47;99,38;735,12;5659,90;0,22;460,88;0,00;0
Rongkop;Aug-17;348;0;15,82;116,02;116,02;24,76;78,56;4,81;99,34;755,31;5799,68;0,22;400,41;0,00;0
Rongkop;Sep-17;348;79,1;0;15,82;116,02;25,91;75,19;4,50;99,33;774,61;5921,88;0,22;351,33;0,00;0
Rongkop;Oct-17;348;263,67;79,1;0;15,82;25,95;83,25;4,02;99,21;792,94;6026,22;0,22;311,36;0,00;0
Rongkop;Nov-17;348;290,04;263,67;79,1;0;26,11;85,81;2,87;98,99;810,25;6112,70;0,21;278,73;0,00;0
Rongkop;Dec-17;349;232,03;290,04;263,67;79,1;25,98;86,62;3,34;99,09;826,48;6181,48;0,19;252,06;0,00;0
Rongkop;Jan-18;349;284,77;232,03;290,04;263,67;25,92;87,44;3,95;98,94;841,57;6232,97;0,18;230,29;0,00;0
Rongkop;Feb-18;349;495,7;284,77;232,03;290,04;25,77;87,19;3,14;99,17;855,47;6267,30;0,16;212,64;0,00;0
Rongkop;Mar-18;349;232,03;495,7;284,77;232,03;26,30;84,75;2,36;99,10;868,04;6282,98;0,15;198,71;0,00;0
Rongkop;Apr-18;350;189,84;232,03;495,7;284,77;26,80;85,00;3,17;99,12;879,14;6278,21;0,13;188,26;0,00;0
Rongkop;May-18;350;10,55;189,84;232,03;495,7;25,91;84,50;4,16;99,22;888,62;6251,42;0,12;181,11;0,00;0
Rongkop;Jun-18;351;52,73;10,55;189,84;232,03;25,27;83,12;4,17;99,33;896,34;6201,24;0,11;177,22;0,00;0
Rongkop;Jul-18;351;0;52,73;10,55;189,84;24,06;80,50;4,34;99,33;902,18;6126,64;0,10;176,70;0,00;1
Rongkop;Aug-18;352;0;0;52,73;10,55;24,79;73,25;4,77;99,39;906,01;6026,94;0,10;179,80;0,00;0
Rongkop;Sep-18;352;5,27;0;0;52,73;26,08;71,25;4,74;99,36;907,72;5901,83;0,10;187,03;0,00;0
Rongkop;Oct-18;353;47,46;5,27;0;0;26,80;72,69;4,52;99,32;907,22;5751,46;0,12;199,21;0,00;0
Rongkop;Nov-18;353;221,48;47,46;5,27;0;26,50;82,25;3,59;99,22;904,42;5576,45;0,14;217,63;0,00;0
Rongkop;Dec-18;354;358,59;221,48;47,46;5,27;26,08;85,81;3,45;99,14;899,27;5377,88;0,17;244,26;0,00;0
Rongkop;Jan-19;359;416,6;358,59;221,48;47,46;26,57;86,00;3,12;99,15;891,71;5157,33;0,22;282,09;0,00;1
Rongkop;Feb-19;360;305,86;416,6;358,59;221,48;26,63;85,19;2,50;99,28;881,82;4918,56;0,28;335,34;0,00;1
Rongkop;Mar-19;360;226,76;305,86;416,6;358,59;26,15;86,56;2,64;99,22;870,07;4672,04;0,36;408,29;0,00;0
Rongkop;Apr-19;360;242,58;226,76;305,86;416,6;26,82;85,56;3,22;99,14;856,97;4428,33;0,45;505,96;0,00;4
Rongkop;May-19;360;63,28;242,58;226,76;305,86;25,86;85,31;4,29;99,28;843,07;4196,10;0,56;634,20;0,00;0
Rongkop;Jun-19;360;0;63,28;242,58;226,76;24,43;84,06;4,09;99,32;828,84;3982,31;0,67;799,04;0,00;0
Rongkop;Jul-19;360;0;0;63,28;242,58;24,31;79,56;4,58;99,39;814,75;3792,42;0,80;1005,64;0,00;1
Rongkop;Aug-19;359;0;0;0;63,28;24,76;73,88;4,81;99,42;801,23;3630,77;0,92;1256,43;0,00;0
Rongkop;Sep-19;359;21,09;0;0;0;25,52;71,69;4,99;99,46;788,69;3501,00;1,05;1548,64;0,00;0
Rongkop;Oct-19;358;5,27;21,09;0;0;26,80;71,44;4,25;99,27;777,51;3406,48;1,16;1871,42;0,00;0
Rongkop;Nov-19;357;36,91;5,27;21,09;0;27,62;71,81;3,92;99,21;768,05;3350,81;1,26;2203,38;0,00;0
